,batch_time,memalloc_Gb,memcache_Gb,max_memalloc_Gb,max_memcache_Gb
148,0.4156613349914551,0.716423168,6.360006656,6.165863936,6.360006656
149,0.41515398025512695,0.716423168,6.360006656,6.165863936,6.360006656
150,0.41460347175598145,0.716423168,6.360006656,6.165863936,6.360006656
151,0.41521143913269043,0.716423168,6.360006656,6.165863936,6.360006656
152,0.4151461124420166,0.716423168,6.360006656,6.165863936,6.360006656
153,0.4150657653808594,0.716423168,6.360006656,6.165863936,6.360006656
154,0.41506338119506836,0.716423168,6.360006656,6.165863936,6.360006656
155,0.4154396057128906,0.716423168,6.360006656,6.165863936,6.360006656
156,0.4079556465148926,0.716423168,6.360006656,6.165863936,6.360006656
157,0.4157886505126953,0.716423168,6.360006656,6.165863936,6.360006656
158,0.4136831760406494,0.716423168,6.360006656,6.165863936,6.360006656
159,0.4155845642089844,0.716423168,6.360006656,6.165863936,6.360006656
160,0.4146766662597656,0.716423168,6.360006656,6.165863936,6.360006656
161,0.4154064655303955,0.716423168,6.360006656,6.165863936,6.360006656
162,0.4143974781036377,0.716423168,6.360006656,6.165863936,6.360006656
163,0.4162626266479492,0.716423168,6.360006656,6.165863936,6.360006656
164,0.4139270782470703,0.716423168,6.360006656,6.165863936,6.360006656
165,0.4166116714477539,0.716423168,6.360006656,6.165863936,6.360006656
166,0.41347575187683105,0.716423168,6.360006656,6.165863936,6.360006656
167,0.41571998596191406,0.716423168,6.360006656,6.165863936,6.360006656
168,0.40853333473205566,0.716423168,6.360006656,6.165863936,6.360006656
169,0.4149589538574219,0.716423168,6.360006656,6.165863936,6.360006656
170,0.4147334098815918,0.716423168,6.360006656,6.165863936,6.360006656
171,0.4166090488433838,0.716423168,6.360006656,6.165863936,6.360006656
172,0.41248345375061035,0.716423168,6.360006656,6.165863936,6.360006656
173,0.41634511947631836,0.716423168,6.360006656,6.165863936,6.360006656
174,0.41574621200561523,0.716423168,6.360006656,6.165863936,6.360006656
175,0.4158189296722412,0.716423168,6.360006656,6.165863936,6.360006656
176,0.4153158664703369,0.716423168,6.360006656,6.165863936,6.360006656
177,0.4151268005371094,0.716423168,6.360006656,6.165863936,6.360006656
178,0.4136228561401367,0.716423168,6.360006656,6.165863936,6.360006656
179,0.4154226779937744,0.716423168,6.360006656,6.165863936,6.360006656
